speed,indo_time,arrival,pred_label
23295,2024-08-08 22:21:26+07:00,0,0
23282,2024-08-08 22:21:27+07:00,0,0
23189,2024-08-08 22:21:28+07:00,0,0
23294,2024-08-08 22:21:29+07:00,0,0
23282,2024-08-08 22:21:30+07:00,0,0
23290,2024-08-08 22:21:31+07:00,0,0
23357,2024-08-08 22:21:32+07:00,0,0
23250,2024-08-08 22:21:33+07:00,0,0
23295,2024-08-08 22:21:34+07:00,0,0
23261,2024-08-08 22:21:35+07:00,0,0
23326,2024-08-08 22:21:36+07:00,0,0
23326,2024-08-08 22:21:37+07:00,0,0
23290,2024-08-08 22:21:38+07:00,0,0
23215,2024-08-08 22:21:39+07:00,0,0
23230,2024-08-08 22:21:40+07:00,0,0
23273,2024-08-08 22:21:41+07:00,0,0
23224,2024-08-08 22:21:42+07:00,0,0
23281,2024-08-08 22:21:43+07:00,0,0
23168,2024-08-08 22:21:44+07:00,0,0
23329,2024-08-08 22:21:45+07:00,0,0
23358,2024-08-08 22:21:46+07:00,0,0
23298,2024-08-08 22:21:47+07:00,0,0
23353,2024-08-08 22:21:48+07:00,0,0
23324,2024-08-08 22:21:49+07:00,0,0
23247,2024-08-08 22:21:50+07:00,0,0
23213,2024-08-08 22:21:51+07:00,0,0
23296,2024-08-08 22:21:52+07:00,0,0
23182,2024-08-08 22:21:53+07:00,0,0
23336,2024-08-08 22:21:54+07:00,0,0
23209,2024-08-08 22:21:55+07:00,0,0
23204,2024-08-08 22:21:56+07:00,0,0
23332,2024-08-08 22:21:57+07:00,0,0
23278,2024-08-08 22:21:58+07:00,0,0
23329,2024-08-08 22:21:59+07:00,0,0
23348,2024-08-08 22:22:00+07:00,0,0
23258,2024-08-08 22:22:01+07:00,0,0
23233,2024-08-08 22:22:02+07:00,0,0
23287,2024-08-08 22:22:03+07:00,0,0
23229,2024-08-08 22:22:04+07:00,0,0
23305,2024-08-08 22:22:05+07:00,0,0
23278,2024-08-08 22:22:06+07:00,0,0
23178,2024-08-08 22:22:07+07:00,0,0
23286,2024-08-08 22:22:08+07:00,0,0
23296,2024-08-08 22:22:09+07:00,0,0
23318,2024-08-08 22:22:10+07:00,0,0
23289,2024-08-08 22:22:11+07:00,0,0
23240,2024-08-08 22:22:12+07:00,0,0
23293,2024-08-08 22:22:13+07:00,0,0
23261,2024-08-08 22:22:14+07:00,0,0
23223,2024-08-08 22:22:15+07:00,0,0
23336,2024-08-08 22:22:16+07:00,0,0
23282,2024-08-08 22:22:17+07:00,0,0
23215,2024-08-08 22:22:18+07:00,0,0
23303,2024-08-08 22:22:19+07:00,0,0
23303,2024-08-08 22:22:20+07:00,0,0
23286,2024-08-08 22:22:21+07:00,0,0
23273,2024-08-08 22:22:22+07:00,0,0
23238,2024-08-08 22:22:23+07:00,0,0
23209,2024-08-08 22:22:24+07:00,0,0
23290,2024-08-08 22:22:25+07:00,0,0
23222,2024-08-08 22:22:26+07:00,0,0
23324,2024-08-08 22:22:27+07:00,0,0
23265,2024-08-08 22:22:28+07:00,0,0
23197,2024-08-08 22:22:29+07:00,0,0
23362,2024-08-08 22:22:30+07:00,0,0
23262,2024-08-08 22:22:31+07:00,0,0
23289,2024-08-08 22:22:32+07:00,0,0
23314,2024-08-08 22:22:33+07:00,0,0
23294,2024-08-08 22:22:34+07:00,0,0
23204,2024-08-08 22:22:35+07:00,0,0
23300,2024-08-08 22:22:36+07:00,0,0
23255,2024-08-08 22:22:37+07:00,0,0
23310,2024-08-08 22:22:38+07:00,0,0
23256,2024-08-08 22:22:39+07:00,0,0
23220,2024-08-08 22:22:40+07:00,0,0
23214,2024-08-08 22:22:41+07:00,0,0
23280,2024-08-08 22:22:42+07:00,0,0
23241,2024-08-08 22:22:43+07:00,0,0
23378,2024-08-08 22:22:44+07:00,0,0
23270,2024-08-08 22:22:45+07:00,0,0
23282,2024-08-08 22:22:46+07:00,0,0
23304,2024-08-08 22:22:47+07:00,0,0
23308,2024-08-08 22:22:48+07:00,0,0
23308,2024-08-08 22:22:49+07:00,0,0
23252,2024-08-08 22:22:50+07:00,0,0
23266,2024-08-08 22:22:51+07:00,0,0
23198,2024-08-08 22:22:52+07:00,0,0
23244,2024-08-08 22:22:53+07:00,0,0
23222,2024-08-08 22:22:54+07:00,0,0
23328,2024-08-08 22:22:55+07:00,0,0
23280,2024-08-08 22:22:56+07:00,0,0
23254,2024-08-08 22:22:57+07:00,0,0
23352,2024-08-08 22:22:58+07:00,0,0
23255,2024-08-08 22:22:59+07:00,0,0
23370,2024-08-08 22:23:00+07:00,0,0
23281,2024-08-08 22:23:01+07:00,0,0
23222,2024-08-08 22:23:02+07:00,0,0
23252,2024-08-08 22:23:03+07:00,0,0
23239,2024-08-08 22:23:04+07:00,0,0
23290,2024-08-08 22:23:05+07:00,0,0
23278,2024-08-08 22:23:06+07:00,0,0
23266,2024-08-08 22:23:07+07:00,0,0
23208,2024-08-08 22:23:08+07:00,0,0
23310,2024-08-08 22:23:09+07:00,0,0
23306,2024-08-08 22:23:10+07:00,0,0
23311,2024-08-08 22:23:11+07:00,0,0
23298,2024-08-08 22:23:12+07:00,0,0
23193,2024-08-08 22:23:13+07:00,0,0
23281,2024-08-08 22:23:14+07:00,0,0
23284,2024-08-08 22:23:15+07:00,0,0
23268,2024-08-08 22:23:16+07:00,0,0
23330,2024-08-08 22:23:17+07:00,0,0
23268,2024-08-08 22:23:18+07:00,0,0
23260,2024-08-08 22:23:19+07:00,0,0
23263,2024-08-08 22:23:20+07:00,0,0
23298,2024-08-08 22:23:21+07:00,0,0
23306,2024-08-08 22:23:22+07:00,0,0
23269,2024-08-08 22:23:23+07:00,0,0
23242,2024-08-08 22:23:24+07:00,0,0
23220,2024-08-08 22:23:25+07:00,0,0
23290,2024-08-08 22:23:26+07:00,0,0
23244,2024-08-08 22:23:27+07:00,0,0
23342,2024-08-08 22:23:28+07:00,0,0
23285,2024-08-08 22:23:29+07:00,0,0
23206,2024-08-08 22:23:30+07:00,0,0
23269,2024-08-08 22:23:31+07:00,0,0
23298,2024-08-08 22:23:32+07:00,0,0
23326,2024-08-08 22:23:33+07:00,0,0
23317,2024-08-08 22:23:34+07:00,0,0
23240,2024-08-08 22:23:35+07:00,0,0
23198,2024-08-08 22:23:36+07:00,0,0
23247,2024-08-08 22:23:37+07:00,0,0
23277,2024-08-08 22:23:38+07:00,0,0
23284,2024-08-08 22:23:39+07:00,0,0
23253,2024-08-08 22:23:40+07:00,0,0
23221,2024-08-08 22:23:41+07:00,0,0
23258,2024-08-08 22:23:42+07:00,0,0
23328,2024-08-08 22:23:43+07:00,0,0
23298,2024-08-08 22:23:44+07:00,0,0
23345,2024-08-08 22:23:45+07:00,0,0
23302,2024-08-08 22:23:46+07:00,0,0
23260,2024-08-08 22:23:47+07:00,0,0
23295,2024-08-08 22:23:48+07:00,0,0
23277,2024-08-08 22:23:49+07:00,0,0
23282,2024-08-08 22:23:50+07:00,0,0
23208,2024-08-08 22:23:51+07:00,0,0
23186,2024-08-08 22:23:52+07:00,0,0
23197,2024-08-08 22:23:53+07:00,0,0
23326,2024-08-08 22:23:54+07:00,0,0
23268,2024-08-08 22:23:55+07:00,0,0
23266,2024-08-08 22:23:56+07:00,0,0
23353,2024-08-08 22:23:57+07:00,0,0
23240,2024-08-08 22:23:58+07:00,0,0
23316,2024-08-08 22:23:59+07:00,0,0
23305,2024-08-08 22:24:00+07:00,0,0
23310,2024-08-08 22:24:01+07:00,0,0
23250,2024-08-08 22:24:02+07:00,0,0
23215,2024-08-08 22:24:03+07:00,0,0
23213,2024-08-08 22:24:04+07:00,0,0
23240,2024-08-08 22:24:05+07:00,0,0
23282,2024-08-08 22:24:06+07:00,0,0
23340,2024-08-08 22:24:07+07:00,0,0
23277,2024-08-08 22:24:08+07:00,0,0
23252,2024-08-08 22:24:09+07:00,0,0
23273,2024-08-08 22:24:10+07:00,0,0
23280,2024-08-08 22:24:11+07:00,0,0
23335,2024-08-08 22:24:12+07:00,0,0
23296,2024-08-08 22:24:13+07:00,0,0
23265,2024-08-08 22:24:14+07:00,0,0
23242,2024-08-08 22:24:15+07:00,0,0
23298,2024-08-08 22:24:16+07:00,0,0
23258,2024-08-08 22:24:17+07:00,0,0
23351,2024-08-08 22:24:18+07:00,0,0
23229,2024-08-08 22:24:19+07:00,0,0
23263,2024-08-08 22:24:20+07:00,0,0
23244,2024-08-08 22:24:21+07:00,0,0
23239,2024-08-08 22:24:22+07:00,0,0
23326,2024-08-08 22:24:23+07:00,0,0
23198,2024-08-08 22:24:24+07:00,0,0
23269,2024-08-08 22:24:25+07:00,0,0
23220,2024-08-08 22:24:26+07:00,0,0
23276,2024-08-08 22:24:27+07:00,0,0
23356,2024-08-08 22:24:28+07:00,0,0
23282,2024-08-08 22:24:29+07:00,0,0
23286,2024-08-08 22:24:30+07:00,0,0
23284,2024-08-08 22:24:31+07:00,0,0
23247,2024-08-08 22:24:32+07:00,0,0
23300,2024-08-08 22:24:33+07:00,0,0
23357,2024-08-08 22:24:34+07:00,0,0
23266,2024-08-08 22:24:35+07:00,0,0
23220,2024-08-08 22:24:36+07:00,0,0
23176,2024-08-08 22:24:37+07:00,0,0
23258,2024-08-08 22:24:38+07:00,0,0
23263,2024-08-08 22:24:39+07:00,0,0
23234,2024-08-08 22:24:40+07:00,0,0
23316,2024-08-08 22:24:41+07:00,0,0
23269,2024-08-08 22:24:42+07:00,0,0
23273,2024-08-08 22:24:43+07:00,0,0
23263,2024-08-08 22:24:44+07:00,0,0
23375,2024-08-08 22:24:45+07:00,0,0
23292,2024-08-08 22:24:46+07:00,0,0
23277,2024-08-08 22:24:47+07:00,0,0
23217,2024-08-08 22:24:48+07:00,0,0
23238,2024-08-08 22:24:49+07:00,0,0
23333,2024-08-08 22:24:50+07:00,0,0
23193,2024-08-08 22:24:51+07:00,0,0
23268,2024-08-08 22:24:52+07:00,0,0
23241,2024-08-08 22:24:53+07:00,0,0
23225,2024-08-08 22:24:54+07:00,0,0
23329,2024-08-08 22:24:55+07:00,0,0
23381,2024-08-08 22:24:56+07:00,0,0
23288,2024-08-08 22:24:57+07:00,0,0
23301,2024-08-08 22:24:58+07:00,0,0
23217,2024-08-08 22:24:59+07:00,0,0
23289,2024-08-08 22:25:00+07:00,0,0
23272,2024-08-08 22:25:01+07:00,0,0
23346,2024-08-08 22:25:02+07:00,0,0
23250,2024-08-08 22:25:03+07:00,0,0
23221,2024-08-08 22:25:04+07:00,0,0
23233,2024-08-08 22:25:05+07:00,0,0
23286,2024-08-08 22:25:06+07:00,0,0
23358,2024-08-08 22:25:07+07:00,0,0
23257,2024-08-08 22:25:08+07:00,0,0
23293,2024-08-08 22:25:09+07:00,0,0
23271,2024-08-08 22:25:10+07:00,0,0
23222,2024-08-08 22:25:11+07:00,0,0
23293,2024-08-08 22:25:12+07:00,0,0
23358,2024-08-08 22:25:13+07:00,0,0
23248,2024-08-08 22:25:14+07:00,0,0
23312,2024-08-08 22:25:15+07:00,0,0
23262,2024-08-08 22:25:16+07:00,0,0
23289,2024-08-08 22:25:17+07:00,0,0
23310,2024-08-08 22:25:18+07:00,0,0
23258,2024-08-08 22:25:19+07:00,0,0
23280,2024-08-08 22:25:20+07:00,0,0
23236,2024-08-08 22:25:21+07:00,0,0
23218,2024-08-08 22:25:22+07:00,0,0
23276,2024-08-08 22:25:23+07:00,0,0
23311,2024-08-08 22:25:24+07:00,0,0
23210,2024-08-08 22:25:25+07:00,0,0
23239,2024-08-08 22:25:26+07:00,0,0
23276,2024-08-08 22:25:27+07:00,0,0
23284,2024-08-08 22:25:28+07:00,0,0
23338,2024-08-08 22:25:29+07:00,0,0
23350,2024-08-08 22:25:30+07:00,0,0
23288,2024-08-08 22:25:31+07:00,0,0
23198,2024-08-08 22:25:32+07:00,0,0
23332,2024-08-08 22:25:33+07:00,0,0
23188,2024-08-08 22:25:34+07:00,0,0
23374,2024-08-08 22:25:35+07:00,0,0
23229,2024-08-08 22:25:36+07:00,0,0
23212,2024-08-08 22:25:37+07:00,0,0
23269,2024-08-08 22:25:38+07:00,0,0
23252,2024-08-08 22:25:39+07:00,0,0
23258,2024-08-08 22:25:40+07:00,0,0
23311,2024-08-08 22:25:41+07:00,0,0
23318,2024-08-08 22:25:42+07:00,0,0
23290,2024-08-08 22:25:43+07:00,0,0
23264,2024-08-08 22:25:44+07:00,0,0
23368,2024-08-08 22:25:45+07:00,0,0
23320,2024-08-08 22:25:46+07:00,0,0
23245,2024-08-08 22:25:47+07:00,0,0
23231,2024-08-08 22:25:48+07:00,0,0
23226,2024-08-08 22:25:49+07:00,0,0
23177,2024-08-08 22:25:50+07:00,0,0
23245,2024-08-08 22:25:51+07:00,0,0
23344,2024-08-08 22:25:52+07:00,0,0
23183,2024-08-08 22:25:53+07:00,0,0
23333,2024-08-08 22:25:54+07:00,0,0
23295,2024-08-08 22:25:55+07:00,0,0
23286,2024-08-08 22:25:56+07:00,0,0
23382,2024-08-08 22:25:57+07:00,0,0
23242,2024-08-08 22:25:58+07:00,0,0
23261,2024-08-08 22:25:59+07:00,0,0
23236,2024-08-08 22:26:00+07:00,0,0
23271,2024-08-08 22:26:01+07:00,0,0
23321,2024-08-08 22:26:02+07:00,0,0
23280,2024-08-08 22:26:03+07:00,0,0
23231,2024-08-08 22:26:04+07:00,0,0
23293,2024-08-08 22:26:05+07:00,0,0
23265,2024-08-08 22:26:06+07:00,0,0
23272,2024-08-08 22:26:07+07:00,0,0
23324,2024-08-08 22:26:08+07:00,0,0
23213,2024-08-08 22:26:09+07:00,0,0
23296,2024-08-08 22:26:10+07:00,0,0
23242,2024-08-08 22:26:11+07:00,0,0
23274,2024-08-08 22:26:12+07:00,0,0
23320,2024-08-08 22:26:13+07:00,0,0
23282,2024-08-08 22:26:14+07:00,0,0
23284,2024-08-08 22:26:15+07:00,0,0
23281,2024-08-08 22:26:16+07:00,0,0
23263,2024-08-08 22:26:17+07:00,0,0
23247,2024-08-08 22:26:18+07:00,0,0
23318,2024-08-08 22:26:19+07:00,0,0
23242,2024-08-08 22:26:20+07:00,0,0
23223,2024-08-08 22:26:21+07:00,0,0
23269,2024-08-08 22:26:22+07:00,0,0
23231,2024-08-08 22:26:23+07:00,0,0
23290,2024-08-08 22:26:24+07:00,0,0
23317,2024-08-08 22:26:25+07:00,0,0
23241,2024-08-08 22:26:26+07:00,0,0
23287,2024-08-08 22:26:27+07:00,0,0
23241,2024-08-08 22:26:28+07:00,0,0
23264,2024-08-08 22:26:29+07:00,0,0
23378,2024-08-08 22:26:30+07:00,0,0
23281,2024-08-08 22:26:31+07:00,0,0
23242,2024-08-08 22:26:32+07:00,0,0
23254,2024-08-08 22:26:33+07:00,0,0
23234,2024-08-08 22:26:34+07:00,0,0
23281,2024-08-08 22:26:35+07:00,0,0
23301,2024-08-08 22:26:36+07:00,0,0
23190,2024-08-08 22:26:37+07:00,0,0
23333,2024-08-08 22:26:38+07:00,0,0
23230,2024-08-08 22:26:39+07:00,0,0
23188,2024-08-08 22:26:40+07:00,0,0
23417,2024-08-08 22:26:41+07:00,0,0
23298,2024-08-08 22:26:42+07:00,0,0
23273,2024-08-08 22:26:43+07:00,0,0
23368,2024-08-08 22:26:44+07:00,0,0
23223,2024-08-08 22:26:45+07:00,0,0
23278,2024-08-08 22:26:46+07:00,0,0
23247,2024-08-08 22:26:47+07:00,0,0
23199,2024-08-08 22:26:48+07:00,0,0
23253,2024-08-08 22:26:49+07:00,0,0
23240,2024-08-08 22:26:50+07:00,0,0
23176,2024-08-08 22:26:51+07:00,0,0
23349,2024-08-08 22:26:52+07:00,0,0
23263,2024-08-08 22:26:53+07:00,0,0
23278,2024-08-08 22:26:54+07:00,0,0
23294,2024-08-08 22:26:55+07:00,0,0
23289,2024-08-08 22:26:56+07:00,0,0
23264,2024-08-08 22:26:57+07:00,0,0
23302,2024-08-08 22:26:58+07:00,0,0
23279,2024-08-08 22:26:59+07:00,0,0
23277,2024-08-08 22:27:00+07:00,0,0
23252,2024-08-08 22:27:01+07:00,0,0
23234,2024-08-08 22:27:02+07:00,0,0
23326,2024-08-08 22:27:03+07:00,0,0
23255,2024-08-08 22:27:04+07:00,0,0
23269,2024-08-08 22:27:05+07:00,0,0
23247,2024-08-08 22:27:06+07:00,0,0
23287,2024-08-08 22:27:07+07:00,0,0
23226,2024-08-08 22:27:08+07:00,0,0
23340,2024-08-08 22:27:09+07:00,0,0
23241,2024-08-08 22:27:10+07:00,0,0
23242,2024-08-08 22:27:11+07:00,0,0
23255,2024-08-08 22:27:12+07:00,0,0
23263,2024-08-08 22:27:13+07:00,0,0
23352,2024-08-08 22:27:14+07:00,0,0
23284,2024-08-08 22:27:15+07:00,0,0
23263,2024-08-08 22:27:16+07:00,0,0
23282,2024-08-08 22:27:17+07:00,0,0
23286,2024-08-08 22:27:18+07:00,0,0
23191,2024-08-08 22:27:19+07:00,0,0
23266,2024-08-08 22:27:20+07:00,0,0
23321,2024-08-08 22:27:21+07:00,0,0
23185,2024-08-08 22:27:22+07:00,0,0
23308,2024-08-08 22:27:23+07:00,0,0
23237,2024-08-08 22:27:24+07:00,0,0
23319,2024-08-08 22:27:25+07:00,0,0
23297,2024-08-08 22:27:26+07:00,0,0
23276,2024-08-08 22:27:27+07:00,0,0
23296,2024-08-08 22:27:28+07:00,0,0
23312,2024-08-08 22:27:29+07:00,0,0
23265,2024-08-08 22:27:30+07:00,0,0
23327,2024-08-08 22:27:31+07:00,0,0
23231,2024-08-08 22:27:32+07:00,0,0
23210,2024-08-08 22:27:33+07:00,0,0
23270,2024-08-08 22:27:34+07:00,0,0
23170,2024-08-08 22:27:35+07:00,0,0
23284,2024-08-08 22:27:36+07:00,0,0
23272,2024-08-08 22:27:37+07:00,0,0
23247,2024-08-08 22:27:38+07:00,0,0
23328,2024-08-08 22:27:39+07:00,0,0
23294,2024-08-08 22:27:40+07:00,0,0
23272,2024-08-08 22:27:41+07:00,0,0
23358,2024-08-08 22:27:42+07:00,0,0
23330,2024-08-08 22:27:43+07:00,0,0
23237,2024-08-08 22:27:44+07:00,0,0
23292,2024-08-08 22:27:45+07:00,0,0
23244,2024-08-08 22:27:46+07:00,0,0
23221,2024-08-08 22:27:47+07:00,0,0
23249,2024-08-08 22:27:48+07:00,0,0
23239,2024-08-08 22:27:49+07:00,0,0
23255,2024-08-08 22:27:50+07:00,0,0
23309,2024-08-08 22:27:51+07:00,0,0
23260,2024-08-08 22:27:52+07:00,0,0
23351,2024-08-08 22:27:53+07:00,0,0
23336,2024-08-08 22:27:54+07:00,0,0
23281,2024-08-08 22:27:55+07:00,0,0
23231,2024-08-08 22:27:56+07:00,0,0
23301,2024-08-08 22:27:57+07:00,0,0
23252,2024-08-08 22:27:58+07:00,0,0
23328,2024-08-08 22:27:59+07:00,0,0
23228,2024-08-08 22:28:00+07:00,0,0
23240,2024-08-08 22:28:01+07:00,0,0
23279,2024-08-08 22:28:02+07:00,0,0
23213,2024-08-08 22:28:03+07:00,0,0
23389,2024-08-08 22:28:04+07:00,0,0
23286,2024-08-08 22:28:05+07:00,0,0
23273,2024-08-08 22:28:06+07:00,0,0
23284,2024-08-08 22:28:07+07:00,0,0
23247,2024-08-08 22:28:08+07:00,0,0
23253,2024-08-08 22:28:09+07:00,0,0
23338,2024-08-08 22:28:10+07:00,0,0
23249,2024-08-08 22:28:11+07:00,0,0
23254,2024-08-08 22:28:12+07:00,0,0
23336,2024-08-08 22:28:13+07:00,0,0
23250,2024-08-08 22:28:14+07:00,0,0
23329,2024-08-08 22:28:15+07:00,0,0
23241,2024-08-08 22:28:16+07:00,0,0
23254,2024-08-08 22:28:17+07:00,0,0
23308,2024-08-08 22:28:18+07:00,0,0
23234,2024-08-08 22:28:19+07:00,0,0
23245,2024-08-08 22:28:20+07:00,0,0
23284,2024-08-08 22:28:21+07:00,0,0
23244,2024-08-08 22:28:22+07:00,0,0
23248,2024-08-08 22:28:23+07:00,0,0
23284,2024-08-08 22:28:24+07:00,0,0
23319,2024-08-08 22:28:25+07:00,0,0
23340,2024-08-08 22:28:26+07:00,0,0
23276,2024-08-08 22:28:27+07:00,0,0
23304,2024-08-08 22:28:28+07:00,0,0
23284,2024-08-08 22:28:29+07:00,0,0
23263,2024-08-08 22:28:30+07:00,0,0
23238,2024-08-08 22:28:31+07:00,0,0
23333,2024-08-08 22:28:32+07:00,0,0
23214,2024-08-08 22:28:33+07:00,0,0
23198,2024-08-08 22:28:34+07:00,0,0
23268,2024-08-08 22:28:35+07:00,0,0
23260,2024-08-08 22:28:36+07:00,0,0
23272,2024-08-08 22:28:37+07:00,0,0
23303,2024-08-08 22:28:38+07:00,0,0
23295,2024-08-08 22:28:39+07:00,0,0
23295,2024-08-08 22:28:40+07:00,0,0
23310,2024-08-08 22:28:41+07:00,0,0
23276,2024-08-08 22:28:42+07:00,0,0
23324,2024-08-08 22:28:43+07:00,0,0
23277,2024-08-08 22:28:44+07:00,0,0
23206,2024-08-08 22:28:45+07:00,0,0
23225,2024-08-08 22:28:46+07:00,0,0
23180,2024-08-08 22:28:47+07:00,0,0
23317,2024-08-08 22:28:48+07:00,0,0
23311,2024-08-08 22:28:49+07:00,0,0
23281,2024-08-08 22:28:50+07:00,0,0
23281,2024-08-08 22:28:51+07:00,0,0
23317,2024-08-08 22:28:52+07:00,0,0
23300,2024-08-08 22:28:53+07:00,0,0
23304,2024-08-08 22:28:54+07:00,0,0
23258,2024-08-08 22:28:55+07:00,0,0
23234,2024-08-08 22:28:56+07:00,0,0
23293,2024-08-08 22:28:57+07:00,0,0
23255,2024-08-08 22:28:58+07:00,0,0
23302,2024-08-08 22:28:59+07:00,0,0
23278,2024-08-08 22:29:00+07:00,0,0
23214,2024-08-08 22:29:01+07:00,0,0
23262,2024-08-08 22:29:02+07:00,0,0
23289,2024-08-08 22:29:03+07:00,0,0
23254,2024-08-08 22:29:04+07:00,0,0
23294,2024-08-08 22:29:05+07:00,0,0
23271,2024-08-08 22:29:06+07:00,0,0
23246,2024-08-08 22:29:07+07:00,0,0
23270,2024-08-08 22:29:08+07:00,0,0
23269,2024-08-08 22:29:09+07:00,0,0
23284,2024-08-08 22:29:10+07:00,0,0
23319,2024-08-08 22:29:11+07:00,0,0
23312,2024-08-08 22:29:12+07:00,0,0
23247,2024-08-08 22:29:13+07:00,0,0
23271,2024-08-08 22:29:14+07:00,0,0
23248,2024-08-08 22:29:15+07:00,0,0
23294,2024-08-08 22:29:16+07:00,0,0
23250,2024-08-08 22:29:17+07:00,0,0
23237,2024-08-08 22:29:18+07:00,0,0
23253,2024-08-08 22:29:19+07:00,0,0
23333,2024-08-08 22:29:20+07:00,0,0
23284,2024-08-08 22:29:21+07:00,0,0
23262,2024-08-08 22:29:22+07:00,0,0
23257,2024-08-08 22:29:23+07:00,0,0
23263,2024-08-08 22:29:24+07:00,0,0
23277,2024-08-08 22:29:25+07:00,0,0
23324,2024-08-08 22:29:26+07:00,0,0
23325,2024-08-08 22:29:27+07:00,0,0
23352,2024-08-08 22:29:28+07:00,0,0
23201,2024-08-08 22:29:29+07:00,0,0
23213,2024-08-08 22:29:30+07:00,0,0
23335,2024-08-08 22:29:31+07:00,0,0
23237,2024-08-08 22:29:32+07:00,0,0
23220,2024-08-08 22:29:33+07:00,0,0
23258,2024-08-08 22:29:34+07:00,0,0
23279,2024-08-08 22:29:35+07:00,0,0
23296,2024-08-08 22:29:36+07:00,0,0
23258,2024-08-08 22:29:37+07:00,0,0
23384,2024-08-08 22:29:38+07:00,0,0
23301,2024-08-08 22:29:39+07:00,0,0
23264,2024-08-08 22:29:40+07:00,0,0
23306,2024-08-08 22:29:41+07:00,0,0
23301,2024-08-08 22:29:42+07:00,0,0
23250,2024-08-08 22:29:43+07:00,0,0
23253,2024-08-08 22:29:44+07:00,0,0
23220,2024-08-08 22:29:45+07:00,0,0
23201,2024-08-08 22:29:46+07:00,0,0
23270,2024-08-08 22:29:47+07:00,0,0
23232,2024-08-08 22:29:48+07:00,0,0
23317,2024-08-08 22:29:49+07:00,0,0
23287,2024-08-08 22:29:50+07:00,0,0
23298,2024-08-08 22:29:51+07:00,0,0
23384,2024-08-08 22:29:52+07:00,0,0
23253,2024-08-08 22:29:53+07:00,0,0
23281,2024-08-08 22:29:54+07:00,0,0
23300,2024-08-08 22:29:55+07:00,0,0
23286,2024-08-08 22:29:56+07:00,0,0
23213,2024-08-08 22:29:57+07:00,0,0
23272,2024-08-08 22:29:58+07:00,0,0
23282,2024-08-08 22:29:59+07:00,0,0
23287,2024-08-08 22:30:00+07:00,0,0
23295,2024-08-08 22:30:01+07:00,0,0
23264,2024-08-08 22:30:02+07:00,0,0
23289,2024-08-08 22:30:03+07:00,0,0
23272,2024-08-08 22:30:04+07:00,0,0
23245,2024-08-08 22:30:05+07:00,0,0
23324,2024-08-08 22:30:06+07:00,0,0
23262,2024-08-08 22:30:07+07:00,0,0
23205,2024-08-08 22:30:08+07:00,0,0
23285,2024-08-08 22:30:09+07:00,0,0
23325,2024-08-08 22:30:10+07:00,0,0
23303,2024-08-08 22:30:11+07:00,0,0
23303,2024-08-08 22:30:12+07:00,0,0
23292,2024-08-08 22:30:13+07:00,0,0
23274,2024-08-08 22:30:14+07:00,0,0
23297,2024-08-08 22:30:15+07:00,0,0
23247,2024-08-08 22:30:16+07:00,0,0
23286,2024-08-08 22:30:17+07:00,0,0
23240,2024-08-08 22:30:18+07:00,0,0
23247,2024-08-08 22:30:19+07:00,0,0
23288,2024-08-08 22:30:20+07:00,0,0
23236,2024-08-08 22:30:21+07:00,0,0
23330,2024-08-08 22:30:22+07:00,0,0
23288,2024-08-08 22:30:23+07:00,0,0
23254,2024-08-08 22:30:24+07:00,0,0
23312,2024-08-08 22:30:25+07:00,0,0
23336,2024-08-08 22:30:26+07:00,0,0
23337,2024-08-08 22:30:27+07:00,0,0
23280,2024-08-08 22:30:28+07:00,0,0
23222,2024-08-08 22:30:29+07:00,0,0
23215,2024-08-08 22:30:30+07:00,0,0
23244,2024-08-08 22:30:31+07:00,0,0
23215,2024-08-08 22:30:32+07:00,0,0
23284,2024-08-08 22:30:33+07:00,0,0
23221,2024-08-08 22:30:34+07:00,0,0
23314,2024-08-08 22:30:35+07:00,0,0
23287,2024-08-08 22:30:36+07:00,0,0
23277,2024-08-08 22:30:37+07:00,0,0
23330,2024-08-08 22:30:38+07:00,0,0
23359,2024-08-08 22:30:39+07:00,0,0
23292,2024-08-08 22:30:40+07:00,0,0
23314,2024-08-08 22:30:41+07:00,0,0
23236,2024-08-08 22:30:42+07:00,0,0
23257,2024-08-08 22:30:43+07:00,0,0
23279,2024-08-08 22:30:44+07:00,0,0
23279,2024-08-08 22:30:45+07:00,0,0
23207,2024-08-08 22:30:46+07:00,0,0
23272,2024-08-08 22:30:47+07:00,0,0
23272,2024-08-08 22:30:48+07:00,0,0
23270,2024-08-08 22:30:49+07:00,0,0
23342,2024-08-08 22:30:50+07:00,0,0
23335,2024-08-08 22:30:51+07:00,0,0
23309,2024-08-08 22:30:52+07:00,0,0
23256,2024-08-08 22:30:53+07:00,0,0
23244,2024-08-08 22:30:54+07:00,0,0
23300,2024-08-08 22:30:55+07:00,0,0
23309,2024-08-08 22:30:56+07:00,0,0
23256,2024-08-08 22:30:57+07:00,0,0
23248,2024-08-08 22:30:58+07:00,0,0
23248,2024-08-08 22:30:59+07:00,0,0
23284,2024-08-08 22:31:00+07:00,0,0
23317,2024-08-08 22:31:01+07:00,0,0
23280,2024-08-08 22:31:02+07:00,0,0
23258,2024-08-08 22:31:03+07:00,0,0
23260,2024-08-08 22:31:04+07:00,0,0
23261,2024-08-08 22:31:05+07:00,0,0
23246,2024-08-08 22:31:06+07:00,0,0
23316,2024-08-08 22:31:07+07:00,0,0
